377, 25
216, 1031
27, 314
25, 24
281, 438
64, 285
27, 358
564, 27
568, 27
23, 552
27, 26
552, 453
376, 552
874, 28
24, 27
23, 417
276, 24
555, 394
38, 1105
817, 26
22, 28
27, 22
28, 212
538, 22
216, 488
25, 241
28, 24
24, 25
796, 24
27, 323
137, 23
24, 29
23, 235
30, 30
550, 24
27, 56
26, 549
557, 26
26, 25
24, 36
60, 26
253, 24
26, 23
195, 23
23, 543
547, 25
20, 121
120, 23
29, 26
26, 380
24, 356
562, 120
24, 26
27, 1059
24, 25
26, 26
26, 848
28, 28
22, 23
28, 298
508, 534
850, 23
25, 1528
27, 57
554, 25
30, 27
567, 486
358, 25
24, 297
23, 408
27, 572
405, 27
452, 25
23, 21
22, 23
396, 136
28, 29
28, 27
23, 654
545, 22
213, 553
105, 213
807, 24
29, 26
56, 24
410, 25
24, 411
251, 25
86, 25
21, 728
24, 551
38, 416
23, 27
22, 29
1004, 20
380, 89
28, 154
30, 24
27, 566
22, 342
541, 485
27, 275
119, 553
24, 550
694, 27
26, 959
561, 344
27, 20
212, 27
25, 25
70, 25
25, 407
455, 351
24, 557
100, 23
27, 56
572, 22
22, 483
1148, 235
29, 26
27, 27
219, 23
28, 133
446, 23
439, 538
553, 506
25, 481
521, 23
29, 26
24, 69
560, 546
228, 70
24, 24
29, 483
24, 732
22, 22
378, 282
515, 26
88, 557
24, 24
25, 25
115, 23
21, 427
28, 27
352, 26
23, 32
27, 1109
706, 24
22, 206
26, 91
24, 568
562, 541
24, 239
23, 27
21, 25
357, 524
24, 25
24, 351
550, 155
25, 387
549, 546
24, 25
987, 23
25, 24
22, 24
58, 545
148, 392
22, 23
187, 327
212, 24
622, 24
30, 33
28, 547
387, 24
514, 414
235, 257
1342, 475
24, 23
25, 137
486, 24
337, 24
488, 55
553, 563
147, 26
25, 1132
257, 25
152, 24
130, 24
75, 737
26, 25
555, 882
553, 28
55, 24
472, 24
21, 656
24, 25
385, 22
22, 537
438, 23
24, 1039
26, 497
27, 24
245, 87
27, 97
26, 24
25, 349
218, 24
25, 128
25, 22
25, 635
150, 145
474, 26
27, 30
23, 434
547, 24
22, 743
29, 385
24, 554
158, 25
148, 23
762, 85
